Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
Ce,140.116,235.0,1.12,5.539,0.5,205.0,3.2949275055787126,6.589855011157425,0.5,0.5,0.006589855011157425,0.00012553168764163237,0.12553168764163236,Amm2,38,12,314.97330124184094,1039509,CeMg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,15.272860339459923,61.09144135783969,0.25,0.25,0.06109144135783969,0.0007505425440435402,0.7505425440435403,Pmm2,25,4,81.39637365353093,976139,Li3Mg
Tm,168.93422,227.0,1.25,6.184,,144.0,22.638889172093577,90.55555668837431,0.25,0.25,0.09055555668837431,0.0007940959570587805,0.7940959570587806,P4/mmm,123,4,114.03603794153459,1216590,Tm3Mg
Yb,173.05,242.0,,6.254,,139.0,21.387451888858298,128.3247113331498,0.16666666666666666,0.16666666666666666,0.1283247113331498,0.0007435171505450134,0.7435171505450133,Cm,8,6,172.59146105652724,1187979,Yb5Mg
Nd,144.24,229.0,1.14,5.525,,208.0,24.200452856862068,72.60135857058621,0.3333333333333333,0.3333333333333333,0.07260135857058621,0.0007618664245361969,0.7618664245361969,I4/mmm,139,3,95.29407811189985,1186250,Nd2Mg
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,15.15194466967119,30.30388933934238,0.5,0.5,0.03030388933934238,0.0006481398980406922,0.6481398980406922,Pmma,51,4,93.51033451558882,1185947,MgSc
Er,167.26,235.0,1.24,6.108,,150.0,13.774106725860701,18.365475634480937,0.75,0.75,0.018365475634480936,0.0005652189960202978,0.5652189960202979,P6_3/mmc,194,8,194.95603400231158,1184313,ErMg3
Pb,207.0,202.0,2.33,7.417,0.36,57.0,7.595206903309331,15.190413806618661,0.5,0.5,0.01519041380661866,0.00029494678364118285,0.2949467836411828,C2/m,12,4,103.00443774357981,1185919,MgPb
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.07360081037319,96.44160486223913,0.16666666666666666,0.16666666666666666,0.09644160486223913,0.0007872059089132519,0.7872059089132518,Cm,8,6,122.51128169931809,976944,Li5Mg
La,138.9055,240.0,1.1,5.577,0.5,215.0,14.39821801769639,21.597327026544587,0.6666666666666666,0.6666666666666666,0.021597327026544585,0.0005099179276929119,0.5099179276929119,Fd-3m,227,6,169.4180639952016,1909,LaMg2
Eu,151.964,233.0,,5.67,,184.0,11.366918458010275,15.155891277347033,0.75,0.75,0.015155891277347034,0.00043246619967322213,0.43246619967322214,Fm-3m,225,4,105.13578602535216,1184300,EuMg3
C,12.011,170.0,2.55,11.26,1.263,11.3,3.483563330634666,10.450689991904,0.3333333333333333,0.6666666666666666,0.0052253449959519995,0.00026851144910932534,0.26851144910932534,P4_2/mnm,136,6,77.84167138175896,29771,MgC2
H,1.008,120.0,2.2,13.598,0.754,4.50711,3.524914117849087,10.574742353547261,0.3333333333333333,0.6666666666666666,0.00528737117677363,0.0003526512621406724,0.3526512621406724,P4_2/mnm,136,6,59.97280309933501,23710,MgH2
Pb,207.0,202.0,2.33,7.417,0.36,57.0,5.699625244831041,5.737877763252725,0.9933333333333333,0.006666666666666667,0.8549437867246561,0.00024974213933298743,0.24974213933298742,P-6m2,187,150,3423.3060908665407,1185570,Mg149Pb
Tb,158.92535,221.0,,5.864,,170.0,19.66442285349932,39.32884570699864,0.5,0.5,0.03932884570699864,0.0007173801095724588,0.7173801095724588,Pm-3m,221,2,54.822882851376626,1635,TbMg
Ga,69.723,187.0,1.81,5.999,0.3,50.0,7.358607944274048,22.075823832822145,0.3333333333333333,0.6666666666666666,0.011037911916411073,0.000400559403740588,0.40055940374058796,P6_3/mmc,194,6,110.22496851487718,30651,MgGa2
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,2.545276990451801,5.090553980903602,0.5,0.5,0.005090553980903602,9.1147144828396e-05,0.09114714482839599,Amm2,38,12,335.0990746109047,1038761,MgBi
Li,7.0,182.0,0.98,5.392,0.618,164.1125,14.148271767729309,28.296543535458618,0.5,0.5,0.02829654353545862,0.0006946545072549472,0.6946545072549472,C2/m,12,6,122.20410249957574,976262,LiMg
Tb,158.92535,221.0,,5.864,,170.0,13.968749939975915,18.624999919967888,0.75,0.75,0.018624999919967886,0.0005601061238113785,0.5601061238113785,P6_3/mmc,194,8,199.5157609764686,1187361,TbMg3
Ir,192.22,202.0,2.2,9.1,1.565,54.0,8.964304128889985,11.032989697095365,0.8125,0.1875,0.04780962202074659,0.000463158209953446,0.463158209953446,R-3c,167,32,619.3515001133475,16860,Mg13Ir3
La,138.9055,240.0,1.1,5.577,0.5,215.0,11.557183192305587,23.114366384611174,0.5,0.5,0.023114366384611174,0.00037408554265721004,0.37408554265721006,Pmma,51,4,123.57797214201254,1094739,LaMg
O,15.999,152.0,3.44,13.618,1.461,5.3,4.1548748659807755,8.309749731961551,0.5,0.5,0.00830974973196155,0.00044083104648861513,0.44083104648861515,Pm-3m,221,2,18.85019169623335,1009127,MgO
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,3.9363158191689394,7.872631638337879,0.5,0.5,0.007872631638337879,0.00014036504706141576,0.14036504706141575,Amm2,38,12,336.52102727083883,1039419,MgBi
In,114.818,193.0,1.78,5.786,0.3,65.0,7.041925656779646,28.167702627118583,0.25,0.75,0.009389234209039527,0.000288952818068015,0.288952818068015,I4/mmm,139,4,97.4820138991977,973308,MgIn3
Pr,140.90766,239.0,1.13,5.464,,216.0,20.328384633645758,40.656769267291516,0.5,0.5,0.04065676926729152,0.000675745181362449,0.675745181362449,Pm-3m,221,2,60.16582935200314,1548,PrMg
Ca,40.08,231.0,1.0,6.113,,160.8,9.29686052588145,11.156232631057739,0.8333333333333334,0.8333333333333334,0.01115623263105774,0.0003590063605353899,0.35900636053538987,Amm2,38,12,310.7530633836218,1038987,CaMg5
Ir,192.22,202.0,2.2,9.1,1.565,54.0,7.8351818379231855,19.587954594807965,0.4,0.6,0.013058636396538644,0.0004801302204938779,0.4801302204938779,C2/m,12,25,407.971707647545,1210677,Mg2Ir3
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,11.544187472054546,13.380762751699587,0.8627450980392157,0.13725490196078433,0.08410765158211168,0.00057361100013157,0.57361100013157,F-43m,216,102,2052.797317135615,570153,Mg44Rh7
Tb,158.92535,221.0,,5.864,,170.0,13.678799484273503,18.23839931236467,0.75,0.75,0.01823839931236467,0.0005650180490938849,0.5650180490938849,Fm-3m,225,4,96.83796477801081,7381,TbMg3
Ho,164.93033,216.0,1.23,6.022,,156.0,14.893472236368776,22.340208354553166,0.6666666666666666,0.6666666666666666,0.022340208354553165,0.0005854897191308415,0.5854897191308415,P6/mmm,191,3,76.31289713410226,1184881,HoMg2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,7.544979984238016,7.595617433796661,0.9933333333333333,0.9933333333333333,0.007595617433796661,0.00033707575670642695,0.337075756706427,P-6m2,187,150,3357.544929051029,866755,LiMg149
Si,28.085,210.0,1.9,8.152,1.385,37.3,7.895123391525984,11.842685087288976,0.6666666666666666,0.3333333333333333,0.02368537017457795,0.00037183240181208827,0.37183240181208826,Fm-3m,225,3,63.69904843996826,1367,Mg2Si
Eu,151.964,233.0,,5.67,,184.0,4.985064961914934,5.018521773739867,0.9933333333333333,0.9933333333333333,0.005018521773739866,0.00021547461309107243,0.21547461309107244,P-6m2,187,150,3470.29162071725,1185299,EuMg149
O,15.999,152.0,3.44,13.618,1.461,5.3,2.954275204177451,5.908550408354902,0.5,0.5,0.005908550408354902,0.00029495631968109494,0.2949563196810949,P-6m2,187,2,20.03195054353537,1009129,MgO
Sr,87.62,249.0,0.95,5.695,,197.2,9.015172501035481,10.818207001242577,0.8333333333333334,0.8333333333333334,0.010818207001242577,0.0003243430789970449,0.3243430789970449,P-62m,189,6,166.77104741521464,981214,SrMg5
Er,167.26,235.0,1.24,6.108,,150.0,22.322120482990375,66.96636144897113,0.3333333333333333,0.3333333333333333,0.06696636144897113,0.0007901576403788311,0.7901576403788311,I4/mmm,139,3,84.75063459092156,13497,Er2Mg
Ag,107.868,172.0,1.93,7.576,1.302,55.0,4.878565276031044,29.271391656186267,0.16666666666666666,0.8333333333333334,0.005854278331237253,0.00027978106122735136,0.27978106122735136,R32,155,6,104.62249134297264,1185839,MgAg5
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,4.070452014483185,6.7840866908053075,0.6,0.4,0.010176130036207962,0.0001451093845063053,0.1451093845063053,P-3m1,164,5,140.25460959440275,569018,Mg3Bi2
Pd,106.42,202.0,2.2,8.337,0.557,26.14,17.47096618477578,104.82579710865468,0.16666666666666666,0.8333333333333334,0.020965159421730935,0.0011517879507374298,1.1517879507374298,R32,155,6,91.01136805741038,976976,MgPd5
Ca,40.08,231.0,1.0,6.113,,160.8,11.213859447451187,22.427718894902373,0.5,0.5,0.022427718894902374,0.0003579603264056334,0.3579603264056334,Amm2,38,12,375.92521696643666,1038953,CaMg
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,12.045638722590427,16.06085163012057,0.75,0.25,0.04818255489036171,0.0005324833280617072,0.5324833280617072,P6_3/mmc,194,8,180.97300835972106,864937,Mg3Sc
