Symbol,Structure,Total Sites,Cation Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Cation Sites,Diff per Counter Ion Sites,Volume,mid,Composition
Li,Li1 Mg149,150,149.0,149.0,1.1317469976357024,0.007544979984238016,0.007595617433796661,0.007595617433796661,3357.544929051029,866755,Li1 Mg149
Si,Mg2 Si1,3,2.0,1.0,0.02368537017457795,0.007895123391525984,0.011842685087288975,0.02368537017457795,63.69904843996826,1367,Mg2 Si1
Eu,Eu1 Mg149,150,149.0,149.0,0.7477597442872401,0.004985064961914934,0.005018521773739866,0.005018521773739866,3470.29162071725,1185299,Eu1 Mg149
O,Mg1 O1,2,1.0,1.0,0.005908550408354902,0.002954275204177451,0.005908550408354902,0.005908550408354902,20.03195054353537,1009129,Mg1 O1
Sr,Sr1 Mg5,6,5.0,5.0,0.05409103500621289,0.00901517250103548,0.010818207001242577,0.010818207001242577,166.77104741521464,981214,Sr1 Mg5
Er,Er2 Mg1,3,1.0,1.0,0.06696636144897113,0.022322120482990374,0.06696636144897113,0.06696636144897113,84.75063459092156,13497,Er2 Mg1
Ag,Mg1 Ag5,6,1.0,5.0,0.029271391656186266,0.004878565276031044,0.029271391656186266,0.005854278331237253,104.62249134297264,1185839,Mg1 Ag5
Bi,Mg3 Bi2,5,3.0,2.0,0.020352260072415924,0.004070452014483185,0.006784086690805308,0.010176130036207962,140.25460959440275,569018,Mg3 Bi2
Pd,Mg1 Pd5,6,1.0,5.0,0.10482579710865468,0.01747096618477578,0.10482579710865468,0.020965159421730935,91.01136805741038,976976,Mg1 Pd5
Ca,Ca6 Mg6,12,6.0,6.0,0.13456631336941424,0.011213859447451187,0.022427718894902374,0.022427718894902374,375.92521696643666,1038953,Ca6 Mg6
Sc,Mg6 Sc2,8,6.0,2.0,0.09636510978072342,0.012045638722590428,0.01606085163012057,0.04818255489036171,180.97300835972106,864937,Mg6 Sc2
